0.003623021,0.019558368,0.015935346,-0.00772713,-0.004104108,0.011831238,-0.000671611,0.002170625,0.033871008,0.052106359,0.039651543,0.022363323
0.004079953,0.003598687,-0.000481266,-0.002559547,0.001520406,0.00103914,-0.010715572,-0.016014668,-0.002332083,0.016147528,0.017620003,0.009507828
-0.004188062,-0.009463731,-0.00527567,0.004550598,0.000362536,-0.004913134,0.006405002,0.009374649,-0.010753653,-0.026463895,-0.023330764,-0.013314661
0.000968994,0.006572687,0.005603693,-0.002513894,-0.0015449,0.004058793,0.001524265,0.002509982,0.012337,0.010619468,0.006747085,0.004677029
0.002636415,-0.0001688,-0.002805215,-0.000822538,0.001813877,-0.000991338,-0.002044243,-0.007325591,-0.004803631,0.010173703,0.011905343,0.005473422
-0.003238601,-6.53E-06,0.003232075,0.001081709,-0.002156892,0.001075183,-0.010109389,-0.006204048,-0.00112769,-0.002009752,-0.001650982,-0.000730381
-0.007787038,-0.001090352,0.006696686,0.00295913,-0.004827908,0.001868778,-0.009818143,-0.014752525,-0.00062554,-0.021069781,-0.011198393,-0.003387811
-0.00785304,-0.015003364,-0.007150324,0.007618802,-0.000234239,-0.007384563,-0.000244307,0.0091491,-0.004967194,-0.028898178,-0.012621032,-0.007666623
-0.004142467,-0.021839038,-0.017696571,0.008660502,0.004518034,-0.013178536,0.004543459,0.024709162,0.011160888,-0.000625605,0.007825875,-0.00206356
-0.002381584,-0.020207008,-0.017825423,0.00752953,0.005147946,-0.012677477,-0.000927017,0.005774967,0.011646532,0.017243804,0.018513613,0.001011726
-0.00606856,-0.012536632,-0.006468073,0.006201731,0.000133171,-0.006334902,0.001744245,-0.034937028,-0.009641329,0.001894035,0.003651027,0.00055819
-0.02051061,-0.016944662,0.003565947,0.012485091,-0.008025519,-0.004459571,0.017304135,-0.064485634,-0.079563522,-0.081775115,-0.05576587,-0.024908059
-0.030015298,-0.022074325,0.007940973,0.017363208,-0.01265209,-0.004711117,0.043672813,-0.038330001,-0.092475859,-0.109481515,-0.074661843,-0.034620598
-0.016730302,-0.01959682,-0.002866518,0.012109041,-0.004621261,-0.007487779,0.047540763,0.00217305,-0.045937075,-0.065692735,-0.046522441,-0.017966659
-0.000548034,-0.007444135,-0.006896101,0.002664056,0.002116023,-0.004780079,0.012478661,0.028833933,0.005523246,-0.008786772,-0.011034862,-0.007525519
0.009700458,0.008845344,-0.000855114,-0.006181934,0.003518524,0.00266341,-0.03121732,0.012129927,0.048074857,0.058460158,0.040209817,0.016821968
0.012712607,0.02142473,0.008712123,-0.011379112,0.001333494,0.010045618,-0.033466632,-0.018558446,0.022266922,0.040305242,0.03134591,0.016826115
-0.002611069,-0.008209512,-0.005598443,0.00360686,0.000995791,-0.004602652,0.024996063,0.006907652,-0.01682446,-0.024105115,-0.016347198,-0.007835159
-0.007394706,-0.004599459,0.002795247,0.003998055,-0.003396651,-0.000601404,-0.003261887,0.003111689,0.000509816,-0.005343295,-0.007085975,-0.003679689
0.005943018,0.009816416,0.003873397,-0.005253145,0.000689874,0.004563271,-0.027354989,-0.010469202,0.010659804,0.018074613,0.014619573,0.004654994
0.007731667,-0.002533338,-0.010265005,-0.001732777,0.005998891,-0.004266114,0.01111908,0.000384277,-0.001511862,0.004426472,0.009130592,0.012704368
0.00379748,0.00695484,0.003157361,-0.003584107,0.000213373,0.003370734,0.044909316,0.018982907,0.003710646,-0.000120261,-0.007598053,-0.011413681
0.006540895,0.012138574,0.005597679,-0.00622649,0.000314405,0.005912084,0.064828596,0.03905924,0.01501708,0.008021079,0.00067037,3.18E-05
-0.000717746,-0.005729268,-0.005011522,0.002149005,0.001431259,-0.003580263,0.079752357,0.052190326,0.02329937,0.020508591,0.013768394,0.011671284
-0.013548305,-0.032145306,-0.018597001,0.015231204,0.001682899,-0.016914102,0.043295207,0.012821613,-0.01447444,-0.006656833,-0.003233343,-0.008100557
-0.012739978,-0.028152585,-0.015412607,0.013630854,0.000890876,-0.014521731,-0.017871399,-0.022745143,-0.034771145,-0.023120704,-0.021039016,-0.020032285
0.004497712,-0.013273874,-0.017771586,0.002925388,0.007423099,-0.010348487,-0.0191571,-0.014965616,-0.023939682,-0.010359453,-0.001572589,0.002151705
0.003148422,-0.009930257,-0.01307868,0.002260612,0.005409034,-0.007669646,-0.015267324,-0.024297683,-0.027035819,-0.014272832,-0.005563975,-6.69E-05
-0.005335916,-0.009687503,-0.004351587,0.005007806,-0.00032811,-0.004679696,-0.004970936,-0.03116726,-0.031594911,-0.032980813,-0.029327971,0.002162899
-0.003005063,-0.007996115,-0.004991052,0.003667059,0.000661997,-0.004329056,0.003056338,-0.020907035,-0.011309255,-0.016112614,-0.015043071,0.011331516
0.000204538,-0.00358601,-0.003790549,0.001127157,0.001331696,-0.002458853,-0.00351136,-0.002519135,0.026390688,0.009228717,0.012335094,0.016932877
-0.001807696,-0.004513664,-0.002705969,0.00210712,0.000299424,-0.002406544,-0.002064629,0.010658514,0.036993649,0.006180896,0.019903921,0.006522218
-0.010602313,-0.01191109,-0.001308777,0.007504468,-0.003097845,-0.004406623,-0.003685682,0.006334241,0.00886111,-0.032748356,-0.002232014,-0.013878499
-0.024888727,-0.029169632,-0.004280905,0.018019453,-0.006869274,-0.011150179,0.008612887,-0.014531509,-0.056267463,-0.089809557,-0.055238488,-0.042105954
-0.030495623,-0.026791921,0.003703702,0.019095848,-0.011399775,-0.007696073,-0.01084213,-0.034259851,-0.086228436,-0.102290267,-0.082316858,-0.053123605
-0.012150254,-0.015788932,-0.003638678,0.009313062,-0.002837192,-0.00647587,-0.034563038,-0.028504131,-0.048017864,-0.063261167,-0.045073721,-0.018246696
0.002847812,0.000838829,-0.002008982,-0.00122888,0.001618931,-0.000390051,-0.004789638,-0.002578446,-0.007056929,-0.019824361,-0.016119963,-0.00329254
0.007824868,0.018372527,0.010547659,-0.008732465,-0.000907597,0.009640062,0.013919227,0.024988655,0.03873907,0.032361649,0.018358604,0.007969514
0.008312125,0.004790208,-0.003521917,-0.004367444,0.003944681,0.000422764,0.015752125,0.012117896,0.026948927,0.049308519,0.046401536,0.029707768
-0.004072633,-0.008244548,-0.004171916,0.004105727,3.31E-05,-0.004138821,-0.013487481,-0.018898584,-0.018694155,-0.014655192,-0.015050683,-0.018544632
-0.00027722,0.003626647,0.003903867,-0.001116476,-0.001393696,0.002510172,-0.004816281,0.007614214,0.000779485,-0.013570862,-0.008690169,0.005349085
0.003368418,0.007003437,0.003635019,-0.003457285,-8.89E-05,0.003546152,0.035155589,0.016363119,0.015366424,0.021607823,0.01599563,0.006854743
-0.003554785,-0.003562419,-7.63E-06,0.002372401,-0.001182384,-0.001190017,-0.017666496,-0.020661654,-0.011145435,-0.004353497,-0.002174644,-0.008843781
-0.000632995,-0.015529751,-0.014896756,0.005387582,0.004754587,-0.010142169,-0.064369324,-0.030196762,-0.014672507,-0.007597156,-0.006080833,-0.003759234
0.010087138,-0.011682199,-0.021769337,0.000531687,0.010618825,-0.011150512,-0.066683618,-0.015501573,-0.00652271,-0.00330839,-0.010073034,-0.007316593
0.009098443,-0.024872252,-0.033970696,0.005257936,0.01435638,-0.019614316,-0.034039175,0.010796404,0.00222847,0.011451987,0.007809396,-0.002158598
0.009656403,-0.028665269,-0.038321671,0.006336289,0.015992691,-0.02232898,0.008923551,0.036230425,0.019589741,0.020607851,0.007752931,0.002273272
0.00322606,-0.021060547,-0.024286607,0.005944829,0.009170889,-0.015115718,0.030316329,0.047968337,0.035041857,0.025014527,0.007988848,0.006935734
-0.00439621,-0.012874296,-0.008478086,0.005756835,0.001360625,-0.00711746,0.062387937,0.056008119,0.039247503,0.027551733,0.005585892,-0.011529658
-0.018832654,-0.025122368,-0.006289714,0.014651674,-0.00418098,-0.010470694,0.064837703,0.024737014,0.014067805,0.009357583,-0.001796446,-0.005480818
-0.016493478,-0.028424237,-0.011930759,0.014972572,-0.001520906,-0.013451666,-0.005855193,-0.018616385,-0.007655696,-0.004966202,-0.008592709,-0.004634078
-0.012537218,-0.007709179,0.004828039,0.006748799,-0.005788419,-0.00096038,-0.040806316,-0.032731868,-0.022686824,-0.016188069,-0.014307113,-0.009620019
-0.010786111,-0.011951819,-0.001165708,0.00757931,-0.003206801,-0.004372509,-0.032453884,-0.026946916,-0.023246735,-0.019621935,-0.019356489,-0.009631557
-0.002396857,0.001013573,0.003410429,0.000461095,-0.001935762,0.001474667,-0.015579354,-0.015257644,-0.008569364,-0.000593878,-0.004459516,-0.003009423
-0.008560548,-0.010239742,-0.001679194,0.006266763,-0.002293784,-0.003972979,-0.015182463,-0.008565576,-0.029544371,-0.025984486,-0.013849503,-0.017490001
-0.01159873,-0.015655628,-0.004056898,0.009084786,-0.002513944,-0.006570842,-0.012121613,0.004765562,-0.032469719,-0.032610882,-0.012077764,-0.019717062
-0.005441731,-0.001875809,0.003565922,0.00243918,-0.003002551,0.000563371,0.003354189,0.016141762,0.00105224,-0.001163257,0.01193191,-0.000769059
-0.001005658,0.005441074,0.006446732,-0.001478472,-0.00248413,0.003962602,0.008507383,0.014846392,0.025697278,0.023825051,0.027327877,0.013051681
-0.005662955,-0.000919097,0.004743858,0.002194017,-0.003468938,0.00127492,-0.007133366,-0.00602775,0.013553985,0.011449075,0.010712412,0.005710779
-0.017248718,-0.020364744,-0.003116026,0.012537821,-0.004710897,-0.007826923,-0.036149574,-0.035405406,-0.03598088,-0.042563007,-0.03539722,-0.022181571
-0.026389268,-0.033020011,-0.006630743,0.019803093,-0.006586175,-0.013216918,-0.045133454,-0.051210502,-0.079678794,-0.09459035,-0.077137847,-0.044200443
-0.016187481,-0.021747115,-0.005559633,0.012644866,-0.003542616,-0.009102249,-0.026853435,-0.03605007,-0.060484084,-0.079882813,-0.070134694,-0.037257563
-0.005354117,-0.005512189,-0.000158072,0.003622102,-0.001732015,-0.001890087,-0.003950361,-0.018358582,-0.027805085,-0.037400392,-0.031318679,-0.01486649
0.006015738,0.011625757,0.005610019,-0.005880498,0.00013524,0.005745258,0.017930007,0.015610364,0.015433853,0.00852049,0.003677078,0.00910832
0.008421664,0.005127151,-0.003294513,-0.004516272,0.003905392,0.000610879,0.023935523,0.030403541,0.040910845,0.050993521,0.041512226,0.018954255
0.000125615,0.002007179,0.001881564,-0.000710931,-0.000585316,0.001296248,-0.02596844,-0.01445726,-0.0023282,0.011042816,0.014480084,0.001864501
-0.004502463,-0.00624213,-0.001739667,0.003581531,-0.000920932,-0.002660599,-0.003101709,-0.002330964,-0.009949031,-0.023310183,-0.02396652,-0.009398374
0.00565246,0.006399168,0.000746708,-0.004017209,0.001635251,0.002381959,0.035478075,0.014288513,0.00726775,0.0093373,0.007934506,0.005720048
-0.000551399,0.003398046,0.003949445,-0.000948882,-0.001500281,0.002449164,-0.026031999,-0.009136476,0.00373004,0.015438612,0.020263157,0.009605679
-0.006414027,-0.01234977,-0.005935743,0.006254599,-0.000159428,-0.006095171,-0.04945387,-0.015871777,-0.003007284,-0.006888121,-0.013572851,-0.014039677
-0.003607202,-0.013879596,-0.010272395,0.005828933,0.002221731,-0.008050664,-0.042690246,-0.008932628,0.003520146,-0.009157502,-0.016348743,-0.018004784
-0.000291613,-0.0074122,-0.007120587,0.002567938,0.002276325,-0.004844262,-0.013574638,0.010372118,0.014710534,0.004288625,-0.013493924,-0.023470708
0.004667641,0.008342331,0.00367469,-0.004336658,0.000330984,0.004005674,0.004514846,0.017337881,0.017681014,-0.000282208,0.001775254,-0.00021425
0.007308088,0.022856338,0.01554825,-0.010054809,-0.002746721,0.012801529,0.02289987,0.030520343,0.024560715,-0.032318024,0.012333998,0.007225104
0.005713075,0.018158691,0.012445616,-0.007957256,-0.00224418,0.010201436,0.023173896,0.03975565,0.032948992,-0.030352691,0.031958211,0.018262985
-0.000246959,-0.002172174,-0.001925216,0.000806378,0.000559419,-0.001365797,0.006364342,0.023100592,0.017258819,-0.013147839,0.029551278,0.01533311
-0.007129704,-0.016393391,-0.009263686,0.007841032,0.000711327,-0.008552359,-0.015503368,-0.00977025,-0.017982956,-0.00790775,-0.002439154,0.001235285
-0.013971602,-0.016757412,-0.00278581,0.010243005,-0.003728598,-0.006514407,-0.032724208,-0.035620832,-0.05076381,-0.036668815,-0.049769777,-0.018717365
-0.019390896,-0.007413854,0.011977041,0.008934917,-0.010455979,0.001521062,-0.043711023,-0.042090724,-0.066077061,-0.093787565,-0.08343407,-0.040914484
-0.017611898,-0.00849378,0.009118118,0.008701893,-0.008910005,0.000208113,-0.02913758,-0.01862953,-0.051752349,-0.10434573,-0.084346636,-0.047605269
-0.011005679,-0.000552212,0.010453468,0.00385263,-0.007153049,0.003300419,-0.01396443,0.001301671,-0.023506318,-0.062711802,-0.05319242,-0.035342516
-0.003640905,0.002975494,0.006616399,0.000221803,-0.003419101,0.003197298,0.001192708,0.008819197,0.009931937,-0.010405208,-0.012667172,-0.000573658
0.009079711,-0.001836119,-0.01091583,-0.00241453,0.00666518,-0.00425065,0.015236285,0.013571718,0.033309349,0.059169379,0.051172127,0.033385567
0.007215344,0.006389472,-0.000825872,-0.004534939,0.002680405,0.001854533,0.000660759,-0.012938652,-0.006925879,0.0223933,0.018608459,0.00157189
-0.008075194,-0.001957323,0.00611787,0.003344172,-0.004731021,0.001386849,-0.013561833,-0.001705652,-0.006373097,-0.029353743,-0.026129045,-0.011996314
0.0050382,0.000251179,-0.004787021,-0.001763126,0.003275073,-0.001511947,0.018453981,0.017015902,0.017274872,0.018307479,0.017188807,0.014002935
0.002997788,-0.004692839,-0.007690627,0.000565017,0.003562805,-0.004127822,0.004495937,-0.012274816,-0.011911558,0.007006406,0.006130753,-0.001401891
-0.007820513,0.014822424,0.022642937,-0.00233397,-0.010154483,0.012488454,-0.054076139,-0.032962111,-0.015766269,-0.008022635,-0.013395849,-0.0207017
-0.004858149,0.025043022,0.029901171,-0.006728291,-0.01158644,0.018314731,-0.047475848,-0.020438512,-0.004676068,-0.008371286,-0.014284765,-0.010823084
-0.000870665,0.021483224,0.022353889,-0.006870853,-0.007741518,0.014612371,-0.043317086,-0.019365663,0.008283818,0.002660589,-0.002488274,-0.001593249
0.00094589,0.018556532,0.017610642,-0.006500808,-0.005554917,0.012055725,-0.027095738,-0.003506679,0.021620943,0.0091149,0.000372498,-0.000249553
0.003110373,0.011585163,0.00847479,-0.004898512,-0.001788139,0.006686651,-0.000775625,0.016430783,0.037673643,0.014036679,0.004338345,0.0029512
0.011079904,0.005124278,-0.005955626,-0.005401394,0.00567851,-0.000277116,0.014416188,0.006800518,0.031818335,0.012751771,-0.008386164,0.008273225
0.003806322,-0.006509532,-0.010315854,0.00090107,0.004707392,-0.005608462,0.010231663,-0.009331091,-0.009499633,0.001416142,-0.022805038,-0.002412324
0.000989625,-0.005608652,-0.006598278,0.001539676,0.002529301,-0.004068977,0.004049737,-0.010767032,-0.02271876,0.009775959,-0.00499258,-0.001951599
0.000592345,0.003364136,0.002771791,-0.001318827,-0.000726482,0.002045309,0.006620023,0.001437859,-0.001385498,0.024827136,0.028724311,0.005655665
-0.00026554,0.003624249,0.003889789,-0.00111957,-0.00138511,0.00250468,0.008025424,0.002812765,0.012773718,0.011704023,0.036380368,0.010378519
-0.010812284,-0.00647074,0.004341544,0.005761008,-0.005051276,-0.000709732,0.004390915,-0.022525511,-0.015241311,-0.047970987,-0.007507994,-0.005336495
-0.022871273,-0.024768582,-0.001897309,0.015879952,-0.006991321,-0.00888863,-0.011618865,-0.057385262,-0.077424425,-0.111767686,-0.068725715,-0.027758737
-0.02993259,-0.027239245,0.002693345,0.019057278,-0.010875311,-0.008181966,-0.021159141,-0.063584351,-0.107641266,-0.115824993,-0.081102166,-0.03588952
-0.022538327,-0.008257206,0.014281122,0.010265178,-0.01227315,0.002007972,-0.005595256,-0.03929084,-0.053371182,-0.063254203,-0.047876185,-0.023617959
0.003711889,0.01053926,0.00682737,-0.004750383,-0.001038494,0.005788877,0.013090522,0.015107357,0.023642676,0.011019716,0.003481075,0.001324712
0.02001858,0.013529483,-0.006489096,-0.011182688,0.008835892,0.002346796,0.002091089,0.0360665,0.065986057,0.073566535,0.051460474,0.019000506
0.002620357,-0.00194308,-0.004563436,-0.000225759,0.002394598,-0.002168839,-0.007533055,-0.002547319,-0.005614079,0.007943938,0.011426597,0.008458554
-0.010250891,-0.003483611,0.00676728,0.004578167,-0.005672724,0.001094556,0.007348046,-0.010464037,-0.019097943,-0.031449687,-0.026487973,-0.012461401
0.007707587,0.008353395,0.000645808,-0.005353661,0.002353927,0.002999734,-0.008868635,0.006937988,0.025451822,0.022869114,0.014139536,0.000712237
0.00353424,-1.72E-05,-0.003551396,-0.001172361,0.002361879,-0.001189517,-0.007359211,0.001560247,0.000351161,0.010796885,0.013063171,0.010253415
-0.003961919,-0.004210507,-0.000248588,0.002724142,-0.001237777,-0.001486365,0.015758374,-0.001039048,-0.017578309,-0.008958433,-0.004348728,0.004744928
-0.01510329,-0.017949752,-0.002846462,0.011017681,-0.00408561,-0.006932071,0.041777074,0.00953961,-0.015609461,-0.00859007,-0.004660282,0.004082329
-0.00342044,-0.017868534,-0.014448094,0.007096324,0.003675885,-0.010772209,0.054640556,0.02131696,-0.016644127,-0.011331734,-0.007479137,0.004595827
-0.005638035,-0.017933226,-0.012295191,0.007857087,0.002219052,-0.010076139,0.066163058,0.037016815,-0.002475509,-0.000543958,0.001652075,0.00592815
-0.005174689,-0.018065558,-0.012890869,0.007746749,0.00257206,-0.010318809,0.07341626,0.049427192,0.014511708,0.008174722,0.002950541,0.001337508
0.012738411,-0.009670729,-0.02240914,-0.001022561,0.01171585,-0.01069329,0.031420311,0.041575904,0.012030799,0.010906174,0.010072244,0.012722425
0.016635674,-0.017288896,-0.03392457,0.000217741,0.016853415,-0.017071156,-0.023003425,0.015372597,-0.004838095,0.008176371,0.01126876,0.014570472
0.015486313,-0.01104509,-0.026531402,-0.001480407,0.014005905,-0.012525497,-0.036283162,-0.006906815,-0.020222699,-0.006634926,0.003957195,0.00884447
0.004734051,-0.003752625,-0.008486676,-0.000327142,0.004406909,-0.004079767,-0.029078708,-0.027563729,-0.031361584,-0.011852105,-0.000184418,0.010140896
-0.00049471,0.005301086,0.005795796,-0.001602125,-0.002096835,0.00369896,-0.020730105,-0.021196451,-0.026427395,-0.014841861,-0.00172348,0.000757255
-0.004315615,0.003168439,0.007484054,0.000382392,-0.003933223,0.003550831,-0.028597578,0.012138646,0.000783229,-0.00638408,0.015149277,0.003395917
-0.007482607,-0.009266473,-0.001783866,0.005583026,-0.00189958,-0.003683446,-0.044747499,0.013208816,0.01143613,0.012992523,0.025476509,0.000752387
-0.004906827,-0.019316257,-0.014409431,0.008074361,0.003167535,-0.011241896,-0.050606901,-0.005818683,-0.0006069,0.015026548,0.018573135,0.005708531
-0.000839516,-0.012568185,-0.011728669,0.004469234,0.003629718,-0.008098951,-0.02451338,-0.018748742,-0.019444657,-0.006743532,-0.012250106,0.006661308
-0.000885625,0.002271269,0.003156894,-0.000461881,-0.001347507,0.001809388,0.036653853,-0.002146593,-0.023379122,-0.037571479,-0.049851097,0.004311987
-0.003890157,0.013875333,0.01776549,-0.003328392,-0.007218549,0.010546941,0.056964604,0.024622904,-0.019941633,-0.067777116,-0.064255545,-0.014486039
-0.010029843,0.009982728,0.020012572,1.57E-05,-0.010014138,0.009998433,0.062777539,0.042057925,-0.001197873,-0.054762529,-0.044928245,-0.01708846
-0.010727733,-0.006795465,0.003932268,0.005841066,-0.004886667,-0.000954399,0.063589702,0.024226962,-0.001736163,-0.034697537,-0.03161178,-0.015454635
-0.00486876,-0.005010084,-0.000141324,0.003292948,-0.001575812,-0.001717136,-0.01955793,-0.018019261,-0.006745597,-0.009206952,-0.002218741,0.001682349
0.007821942,0.003850031,-0.003971911,-0.003890657,0.003931284,-4.06E-05,-0.04860395,-0.014649496,0.015245908,0.035066524,0.02314973,0.006723148
0.002515895,-0.00064579,-0.003161685,-0.000623369,0.001892527,-0.001269158,0.004366271,0.005768372,-0.000151614,0.00631304,0.006150932,0.001081082
-0.005304071,-0.00359256,0.001711511,0.002965543,-0.002338527,-0.000627016,0.023815271,0.010265177,-0.00714596,-0.030057115,-0.020197706,-0.00592516
-0.00057891,0.003500881,0.004079792,-0.00097399,-0.001552901,0.002526891,-0.013820173,-0.004754032,0.012286253,0.010932066,0.001940901,-0.001541514
0.001005246,0.004134482,0.003129235,-0.001713243,-0.000707996,0.002421239,-0.028181934,-0.017984389,-0.003961676,0.010113626,0.007448207,0.002202315
-0.002291976,-0.010918682,-0.008626706,0.004403553,0.002111577,-0.006515129,0.004704205,0.001958805,-0.010372781,-0.011974568,-0.003555322,-0.001496277
0.008982478,-2.84E-05,-0.009010849,-0.002984703,0.005997776,-0.003013073,0.034480827,0.037062795,0.016516535,0.000610835,0.004999825,0.009616692
0.007664596,0.009449929,0.001785333,-0.005704841,0.001959754,0.003745087,0.072002458,0.055777894,0.023185324,0.000874633,-0.00191318,-0.004100543
-0.015657028,-0.01821944,-0.002562412,0.011292156,-0.004364872,-0.006927284,0.050229655,0.008312052,-0.023706738,-0.045478783,-0.03497453,-0.026120165
-0.021286558,-0.010428281,0.010858276,0.010571613,-0.010714944,0.000143332,-0.033692071,-0.045057845,-0.046326744,-0.064759588,-0.043015485,-0.0264257
-0.011675395,-0.008234791,0.003440604,0.006636729,-0.005038666,-0.001598063,-0.058339182,-0.038912812,-0.025188369,-0.045106873,-0.029005615,-0.01221475
-0.001998263,-0.002500759,-0.000502495,0.001499674,-0.000498589,-0.001001085,-0.053654836,-0.016898474,0.006177942,-0.023952755,-0.020410107,-0.008517752
-0.001994113,-0.004849886,-0.002855773,0.002281333,0.00028722,-0.002568553,-0.032036765,0.007855535,0.026678305,-0.004853949,-0.012415891,-0.005938929
-0.000217357,0.010646266,0.010863623,-0.003476303,-0.00369366,0.007169963,-0.008204952,0.026934701,0.051218013,0.012145476,-0.002832356,-0.003245079
0.001604954,0.01676161,0.015156655,-0.006122188,-0.004517234,0.010639422,0.001618642,0.039438345,0.035910661,0.030938362,0.010987699,0.004855187
-0.002444591,0.00764889,0.010093481,-0.001734766,-0.004179357,0.005914123,-0.020274195,0.008158708,-0.026307763,0.030062321,0.011264457,0.015160154
-0.000652252,0.002789947,0.003442199,-0.000712565,-0.001364817,0.002077382,-0.011581853,-0.022526445,-0.042426787,-0.017142081,-0.016408242,0.004807607
0.001684485,-0.000847355,-0.002531839,-0.000279043,0.001405441,-0.001126398,0.013001387,-0.018782069,-0.011087672,-0.035905629,-0.025318447,-0.005922422
0.003935678,0.00538843,0.001452753,-0.003108036,0.000827642,0.002280394,0.019777818,0.00679369,0.038392148,-0.016185429,-0.00822859,-0.00837756
0.001524828,0.011258123,0.009733295,-0.004260984,-0.002736155,0.006997139,-0.01366101,0.022366766,0.048270201,0.013645966,0.014020323,-0.000458752
-0.003987885,0.009395468,0.013383353,-0.001802528,-0.005790413,0.00759294,-0.061664962,0.004061631,-0.000287834,0.00044004,0.005548156,0.001803191
-0.013042832,-0.005543461,0.007499371,0.006195431,-0.006847401,0.00065197,-0.081891965,-0.033663434,-0.066593166,-0.054766894,-0.035503851,-0.011299802
-0.015599843,-0.020743882,-0.005144039,0.012114575,-0.003485268,-0.008629307,-0.056406052,-0.072401748,-0.119538029,-0.109968926,-0.069295983,-0.030466385
-0.016383432,-0.022716498,-0.006333066,0.01303331,-0.003350122,-0.009683188,-0.023721566,-0.056191268,-0.097575236,-0.093575886,-0.062680543,-0.034799191
-0.005002221,-0.010058028,-0.005055807,0.005020083,1.79E-05,-0.005037945,0.003517029,-0.002773043,-0.008021463,-0.020689452,-0.018594133,-0.009899745
0.011776027,0.015968365,0.004192338,-0.009248131,0.002527896,0.006720234,0.027383279,0.050298207,0.076136611,0.068111715,0.041823851,0.02094104
0.008985661,0.017460114,0.008474453,-0.008815259,0.000170403,0.008644856,-0.000727324,0.015387594,0.040618589,0.052838372,0.041545734,0.022304135
-0.006546271,-0.009667831,-0.00312156,0.005404701,-0.00114157,-0.00426313,-0.013171555,-0.018793952,-0.03264926,-0.039604702,-0.028889855,-0.014874737
0.002189346,-0.00116603,-0.003355376,-0.000341105,0.001848241,-0.001507135,0.024536728,0.015527067,0.012520513,0.015261107,0.008891825,0.003637583
0.003769091,0.015046507,0.011277415,-0.006271866,-0.002502775,0.008774641,-0.02733443,-0.004993304,0.017390506,0.019887602,0.01764438,0.009954054
-0.001432528,0.006206955,0.007639484,-0.001591476,-0.003024004,0.00461548,-0.053906928,-0.021095257,-0.002570256,-0.010967931,-0.003546554,0.002118979
0.000877986,0.003853852,0.002975866,-0.001577279,-0.000699294,0.002276573,-0.04180772,-0.009882252,-0.003898258,-0.01330793,-0.007443983,-0.001888349
-0.002222027,0.008803445,0.011025472,-0.002193806,-0.004415833,0.006609639,-0.022479146,0.000501245,0.007548943,-0.000993943,-0.007698546,-0.004142257
-0.000333207,0.007369274,0.007702481,-0.002345356,-0.002678563,0.005023918,0.003245365,0.015874174,0.015575444,-0.006410704,-0.009910665,-0.008547426
-0.007511359,-0.021025041,-0.013513682,0.009512133,0.002000774,-0.011512908,0.039312481,0.035090396,0.004891907,-0.038021357,-0.037427295,-0.022024993
-0.007571705,-0.020155469,-0.012583764,0.009242392,0.001670686,-0.010913078,0.075721211,0.066004443,0.03625048,0.010661531,-0.02946424,-0.013517202
-0.003128195,-0.01040924,-0.007281044,0.004512478,0.001384283,-0.005896761,0.089639022,0.067469894,0.033621315,0.050983056,-0.006441925,-0.002315184
0.00047034,-0.005891167,-0.006361507,0.001806942,0.002277283,-0.004084225,0.070853535,0.030419911,-0.010484312,0.041313194,0.006925727,-0.000464298
-0.001098428,-0.017981606,-0.016883178,0.006360011,0.005261584,-0.011621594,0.037579765,-0.015957987,-0.073237928,-0.023266143,-0.006562175,-0.015317306
-0.008805918,-0.033362083,-0.024556164,0.014056001,0.005250082,-0.019306082,-0.007217675,-0.044203609,-0.105726638,-0.096480454,-0.049210702,-0.036425092
